日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-07-15 23:56,CGO,7990,737-800,30,3,33,0,3,3,32,0,,,,,
2019-07-15 23:56,XIY,5797,737-800,30,4,26,0,4,4,30,0,,,,,
2019-07-15 23:44,URC,6268,737-800,28,4,30,0,4,4,28,0,,,,,
2019-07-15 23:41,URC,1725,737-800,29,4,29,0,4,4,32,0,,,,,
2019-07-15 23:38,HAK,7993,737-800,30,8,36,0,6,6,34,0,,,,,
2019-07-15 23:31,MIG,6809,737-800,23,5,29,0,6,5,32,0,,,,,
2019-07-15 23:29,CTU,1565,737-700,27,0,0,5,0,0,0,5,,,,,
2019-07-15 23:27,SYX,5733,737-800,32,8,36,0,6,6,34,0,,,,,
2019-07-15 23:24,HGH ,7619,737-800,27,4,30,0,4,4,30,0,,,,,
2019-07-15 23:21,CAN,1795,737-800,31,4,35,0,8,8,36,0,,,,,
2019-07-15 23:17,DLC,1489,737-800,25,4,28,0,4,4,28,0,,,,,
2019-07-15 23:11,URC,7171,737-800,30,4,25,0,4,4,28,0,,,,,
2019-07-15 23:10,PEK ,7378,737-800,31,5,30,0,6,5,30,0,,,,,
2019-07-15 23:06,HHA,5346,737-800,29,6,34,0,6,6,32,0,,,,,
2019-07-15 23:05,CTU,1565,737-700,25,0,0,7,0,0,0,6,,,,,
2019-07-15 23:05,HHA,5346,737-800,29,6,34,0,6,6,32,0,,,,,
2019-07-15 22:59,URC,1322,737-800,20,4,26,0,4,4,26,0,,,,,
2019-07-15 22:56,CAN,5408,737-800,31,8,36,0,6,6,34,0,,,,,
2019-07-15 22:56,URC,205T,737-800,29,2,29,0,3,3,28,0,,,,,
2019-07-15 22:53,URC,206P,737-800,30,4,24,0,4,4,24,0,,,,,
2019-07-15 22:52,URC,206P,737-800,30,4,24,0,4,4,24,0,,,,,
2019-07-15 22:51,CAN,5463,737-800,31,5,32,0,6,7,32,0,,,,,
2019-07-15 22:51,HRB,7395,737-800,23,4,31,0,4,4,32,0,,,,,
2019-07-15 22:27,HAK,5083,737-800,29,6,36,0,7,6,36,0,,,,,
2019-07-15 22:26,HAK,5712,737-800,29,2,31,0,4,2,31,0,,,,,
2019-07-15 22:04,CGO,1586,737-800,26,3,30,0,4,5,32,0,,,,,
2019-07-15 21:19,XUZ,7991,737-800,30,9,39,0,6,8,38,0,是,是,,,
2019-07-15 20:18,HGH,5372,737-800,27,8,30,0,8,8,33,0,,,,,
2019-07-15 19:48,HAK,5428,737-800,30,6,36,0,6,4,36,0,,,,,
2019-07-15 19:31,SZX,1495,737-800,31,4,34,0,4,4,36,0,,,,,
2019-07-15 19:30,HRB,1562,737-800,25,4,31,0,4,4,33,0,,,,,
2019-07-15 18:46,PEK,5636,737-800,34,8,36,0,8,6,36,0,,,,,
2019-07-15 16:28,SZX,1372,737-800,33,2,34,0,6,4,34,0,,,,,
2019-07-15 15:48,HAK,5481,737-800,30,9,37,0,8,8,36,0,,,,,
2019-07-15 14:01,XIY,5637,737-800,37,2,37,0,2,2,32,0,,,,,
2019-07-15 12:30,HAK,1793,737-800,29,6,35,0,6,5,34,0,,,,,
2019-07-15 11:10,HHA,5346,737-800,25,3,30,0,3,4,30,0,,,,,
2019-07-15 09:51,HAK,5418,737-800,29,7,35,0,6,5,34,0,,,,,
2019-07-15 09:40,CTU,5805,737-700,27,0,0,5,0,0,0,4,,,,,
2019-07-15 09:33,HAK,6016,737-800,30,3,34,0,2,2,33,0,,,,,
2019-07-15 08:28,URC,1570,737-800,24,5,28,0,5,6,24,0,,,,,
2019-07-15 08:27,URC,1570,737-800,24,5,28,0,5,6,24,0,,,,,
2019-07-15 08:09,HGH,1996,737-800,25,5,33,0,6,6,32,0,,,,,
2019-07-15 08:09,HGH,5358,737-800,30,4,32,0,4,4,32,0,,,,,
2019-07-15 08:04,PEK,5637,737-800,26,3,30,0,5,4,29,0,,,,,
2019-07-15 08:00,绵阳,1798,737-800,27,6,34,0,5,4,32,0,,,,,
2019-07-15 07:59,PEK ,7398,737-800,28,5,27,0,5,5,27,0,,,,,
2019-07-15 07:53,HAK,1545,737-800,30,7,37,0,6,6,37,0,,,,,
2019-07-15 07:46,绵阳, 5409,737-800,27,4,31,0,4,4,30,0,,,,,
2019-07-15 07:28,HAK,5466,737-800,31,8,34,0,9,9,34,0,,,,,
2019-07-15 06:56,SYX,1542,737-800,29,4,34,0,5,4,33,0,,,,,
2019-07-15 06:47,FOC,7113,737-800,25,6,36,0,6,6,34,0,,,,,
2019-07-15 06:45,FOC,B7113,737-800,25,6,36,0,6,6,36,0,,,,,
2019-07-15 06:44,XMN,1785,737-800,28,2,31,0,4,5,34,0,,,,,
2019-07-15 06:43,XMN,6065,737-800,28,6,34,0,5,6,34,0,,,,,
2019-07-15 06:42,XMN,1101,737-800,26,3,33,0,2,3,34,0,,,,,
2019-07-15 06:32,KMG,5249,737-700,20,0,0,5,0,0,0,6,,,,,
2019-07-15 06:29,HGH,6060,737-800,26,5,33,0,5,5,30,0,,,,,
2019-07-15 06:26,TYN,7886,737-800,25,4,28,0,4,4,24,0,,,,,
2019-07-15 06:16,HAK,5466,737-800,31,8,34,0,10,9,34,0,,,,,
2019-07-15 05:58,TYN,1489,737-800,25,4,30,0,4,4,32,0,,,,,
2019-07-15 05:48,FOC,1351,737-800,28,4,37,0,5,5,30,0,,,,,
2019-07-15 05:29,XIY,5115,737-800,27,3,26,0,6,6,30,0,,,,,
2019-07-15 05:25,XIY,5638,737-800,28,4,30,0,4,4,32,0,,,,,
2019-07-15 05:17,KMG,5823,737-700,20,0,0,4,0,0,0,6,,,,,
2019-07-15 05:09,TYN,5406,737-800,25,4,28,0,5,4,25,0,,,,,
2019-07-15 05:07,XIY,1483,737-800,29,6,28,0,6,7,32,0,,,,,
2019-07-15 05:02,KMG,1209,737-800,19,3,28,0,3,3,30,0,,,,,
2019-07-15 04:51,PEK,5288,737-700,25,0,0,9,0,0,0,8,,,,,
2019-07-15 04:49,XIY,1729,737-800,31,5,31,0,4,4,30,0,,,,,
2019-07-15 04:37,KMG,7988,737-800,18,4,31,0,4,3,0,0,,,,,
2019-07-15 04:30,HGH,7618,737-800,26,4,34,0,4,4,32,0,,,,,
2019-07-15 04:30,HGH,5372,737-800,26,4,32,0,4,4,32,0,,,,,
2019-07-15 04:29,绵阳,6809,737-800,27,5,32,0,4,4,33,0,,,,,
2019-07-15 04:29,CGO,5375,737-800,26,4,34,0,8,8,35,0,,,,,
2019-07-15 04:28,PEK,5852,737-800,25,5,32,0,6,6,32,0,,,,,
2019-07-15 04:28,CGO,5712,737-800,28,4,29,0,4,3,28,0,,,,,
2019-07-15 04:24,URC,1505,737-800,28,4,22,0,4,4,24,0,,,,,
2019-07-15 04:20,URC ,5661,737-800,34,4,26,0,4,4,26,0,,,,,
2019-07-15 04:17,KMG,1587,737-800,18,3,28,0,4,3,27,0,,,,,
2019-07-15 04:13,HRB,1562,737-800,25,4,28,0,4,4,32,0,,,,,
2019-07-15 04:12,CAN,5141,737-800,25,7,33,0,5,5,33,0,,,,,
2019-07-15 04:09,XIY,1161,737-800,27,4,36,0,6,5,36,0,,,,,
2019-07-15 04:01,URC,6061,737-800,30,4,24,0,5,5,26,0,,,,,
2019-07-15 03:59,XIY,5090,737-800,29,4,30,0,4,6,32,0,,,,,
2019-07-15 03:54,CAN,1795,737-800,27,3,37,0,8,8,36,0,,,,,
2019-07-15 03:53,XIY,1162,737-800,29,8,36,0,7,8,32,0,,,,,
2019-07-15 03:48,HHA,5520,737-800,25,5,34,0,5,5,32,0,,,,,
2019-07-15 03:45,XIY,5180,737-800,27,6,32,0,7,7,32,0,,,,,
2019-07-15 03:43,PEK,5687,737-800,25,4,24,0,5,4,26,0,,,,,
2019-07-15 03:41,DLC,1347,737-800,25,6,30,0,4,4,30,0,,,,,
2019-07-15 03:39,FOC,6808,737-800,27,4,36,0,4,3,28,0,,,,,
2019-07-15 03:34,CAN,5408,737-800,30,8,35,0,7,7,32,0,,,,,
2019-07-15 03:34,SYX,1102,737-800,29,6,33,0,6,6,36,0,,,,,
2019-07-15 03:33,KMG,6800,737-800,20,4,27,0,5,4,24,0,,,,,
2019-07-15 03:32,KMG,6800,737-800,20,4,27,0,5,4,24,0,,,,,
2019-07-15 03:30,PEK ,5539,737-800,25,4,24,0,6,5,32,0,,,,,
2019-07-15 03:29,DLC,7173,737-800,24,2,26,0,4,4,28,0,,,,,
2019-07-15 03:28,DLC,26,737-800,30,30,6,0,6,6,30,0,,,,,
2019-07-15 03:23,TYN ,5338,737-800,23,4,25,0,4,3,30,0,,,,,
2019-07-15 03:20,SYX,5479,737-800,30,6,36,0,7,7,36,0,,,,,
2019-07-15 03:19,HRB,1559,737-800,25,3,32,0,3,3,34,0,,,,,
2019-07-15 03:19,HAK,1547,737-800,30,6,34,0,6,6,34,0,,,,,
2019-07-15 03:18,XIY,1541,737-800,30,5,32,0,6,4,32,0,,,,,
2019-07-15 03:18,DLC,7173,737-800,24,2,26,0,4,4,28,0,,,,,
2019-07-15 03:17,SZX,5137,737-800,29,6,35,0,6,7,37,0,,,,,
2019-07-15 03:10,KMG,7991,737-800,20,7,32,0,6,5,30,0,,,,,
2019-07-15 03:08,DLC,1386,737-800,25,2,28,0,4,2,28,0,,,,,
2019-07-15 03:05,PEK,7175,737-800,25,5,30,0,5,4,24,0,,,,,
2019-07-15 02:57,CKG,1130,737-800,25,2,28,0,2,2,28,0,,,,,
2019-07-15 02:53,SYX,5733,737-800,29,5,34,0,5,4,33,0,,,,,
2019-07-15 02:51,URC,1323,737-800,26,3,28,0,3,4,27,0,,,,,
2019-07-15 02:51,KMG,7167,737-800,20,6,30,0,5,6,28,0,,,,,
2019-07-15 02:46,ZGC,1733,737-800,20,4,24,0,6,4,24,0,,,,,
2019-07-15 02:45,HHA,1375,737-800,25,4,34,0,4,3,30,0,,,,,
2019-07-15 02:43,DLC,7378,737-800,24,5,30,0,5,5,30,0,,,,,
2019-07-15 02:42,TYN,206G,737-800,30,2,28,0,2,2,28,0,,,,,
2019-07-15 02:40,银川,1482,737-800,23,5,30,0,5,5,28,0,,,,,
2019-07-15 02:39,HRB,1905,737-800,31,4,32,0,4,5,34,0,,,,,
2019-07-15 02:38,XIY,1163,737-800,30,2,32,0,1,1,31,0,,,,,
2019-07-15 02:37,银川,1482,737-800,23,5,30,0,5,0,0,0,,,,,
2019-07-15 02:30,URC,205T,737-800,27,2,30,0,2,4,30,0,,,,,
2019-07-15 02:29,XIY,1902,737-800,26,5,32,0,5,5,26,0,,,,,
2019-07-15 02:26,HHA,5417,737-800,25,4,30,0,4,4,32,0,,,,,
2019-07-15 02:26,URC,1995,737-800,28,5,28,0,6,6,28,0,,,,,
2019-07-15 02:20,CGO,6015,737-800,27,4,32,0,4,4,28,0,,,,,
2019-07-15 02:19,CGO,6015,737-800,24,5,36,0,4,4,28,0,,,,,
2019-07-15 02:19,HAK,1549,737-800,29,7,37,0,6,5,34,0,,,,,
2019-07-15 02:18,HAK,5136,737-800,27,5,33,0,4,4,37,0,,,,,
2019-07-15 02:18,CGO,7992,737-800,25,2,30,0,8,8,35,0,,,,,
